"cause","exposure","mean","lower","upper"
"cvd_ihd",358,2.01519288170806,1.67315935701497,2.40075337207025
"cvd_ihd",359,2.0151937260465,1.67315986890918,2.4007546218144
"cvd_ihd",360,2.01519457045653,1.67316038084674,2.40075587166464
"cvd_ihd",361,2.01519541493414,1.6731608928252,2.40075712161503
"cvd_ihd",362,2.01519625942601,1.67316140481225,2.40075837158664
"cvd_ihd",363,2.01519710391825,1.67316191679946,2.40075962155891
"cvd_ihd",364,2.01519794841084,1.67316242878682,2.40076087153182
"cvd_ihd",365,2.01519879290379,1.67316294077434,2.40076212150539
"cvd_ihd",366,2.0151996373971,1.67316345276202,2.4007633714796
"cvd_ihd",367,2.01520048189077,1.67316396474985,2.40076462145447
"cvd_ihd",368,2.0152013263848,1.67316447673784,2.40076587142998
"cvd_ihd",369,2.01520217087919,1.67316498872599,2.40076712140615
"cvd_ihd",370,2.01520301537394,1.67316550071429,2.40076837138297
"cvd_ihd",371,2.01520385986906,1.67316601270275,2.40076962136044
"cvd_ihd",372,2.01520470436453,1.67316652469137,2.40077087133856
"cvd_ihd",373,2.01520554886036,1.67316703668015,2.40077212131733
"cvd_ihd",374,2.01520639335655,1.67316754866907,2.40077337129676
"cvd_ihd",375,2.01520723785309,1.67316806065816,2.40077462127683
"cvd_ihd",376,2.01520808235,1.6731685726474,2.40077587125755
"cvd_ihd",377,2.01520892684727,1.67316908463681,2.40077712123893
"cvd_ihd",378,2.0152097713449,1.67316959662636,2.40077837122095
"cvd_ihd",379,2.01521061584289,1.67317010861608,2.40077962120363
"cvd_ihd",380,2.01521146034124,1.67317062060595,2.40078087118695
"cvd_ihd",381,2.01521230483995,1.67317113259597,2.40078212117093
"cvd_ihd",382,2.01521314933902,1.67317164458616,2.40078337115556
"cvd_ihd",383,2.01521399383845,1.6731721565765,2.40078462114084
"cvd_ihd",384,2.01521483833823,1.67317266856699,2.40078587112677
"cvd_ihd",385,2.01521568283838,1.67317318055765,2.40078712111335
"cvd_ihd",386,2.01521652733889,1.67317369254846,2.40078837110058
"cvd_ihd",387,2.01521737183976,1.67317420453942,2.40078962108847
"cvd_ihd",388,2.01521821634098,1.67317471653055,2.400790871077
"cvd_ihd",389,2.01521906084257,1.67317522852183,2.40079212106618
"cvd_ihd",390,2.01521990534452,1.67317574051326,2.40079337105602
"cvd_ihd",391,2.01522074984683,1.67317625250486,2.40079462104651
"cvd_ihd",392,2.01522159434949,1.67317676449661,2.40079587103764
"cvd_ihd",393,2.01522243885252,1.67317727648851,2.40079712102943
"cvd_ihd",394,2.01522328335591,1.67317778848058,2.40079837102187
"cvd_ihd",395,2.01522412785965,1.6731783004728,2.40079962101496
"cvd_ihd",396,2.01522497236376,1.67317881246518,2.4008008710087
"cvd_ihd",397,2.01522581686822,1.67317932445771,2.40080212100309
"cvd_ihd",398,2.01522666137305,1.6731798364504,2.40080337099813
"cvd_ihd",399,2.01522750587824,1.67318034844325,2.40080462099382
"cvd_ihd",400,2.01522835038378,1.67318086043625,2.40080587099016
"cvd_ihd",401,2.01522919488969,1.67318137242941,2.40080712098716
"cvd_ihd",402,2.01523003939595,1.67318188442273,2.4008083709848
"cvd_ihd",403,2.01523088390257,1.6731823964162,2.4008096209831
"cvd_ihd",404,2.01523172840956,1.67318290840983,2.40081087098205
"cvd_ihd",405,2.01523257291691,1.67318342040362,2.40081212098164
"cvd_ihd",406,2.01523341742461,1.67318393239756,2.40081337098189
"cvd_ihd",407,2.01523426193267,1.67318444439166,2.40081462098279
"cvd_ihd",408,2.0152351064411,1.67318495638592,2.40081587098434
"cvd_ihd",409,2.01523595094988,1.67318546838033,2.40081712098654
"cvd_ihd",410,2.01523679545903,1.6731859803749,2.40081837098939
"cvd_ihd",411,2.01523763996853,1.67318649236963,2.40081962099289
"cvd_ihd",412,2.01523848447839,1.67318700436451,2.40082087099705
"cvd_ihd",413,2.01523932898862,1.67318751635955,2.40082212100185
"cvd_ihd",414,2.0152401734992,1.67318802835475,2.40082337100731
"cvd_ihd",415,2.01524101801014,1.6731885403501,2.40082462101341
"cvd_ihd",416,2.01524186252144,1.67318905234561,2.40082587102017
"cvd_ihd",417,2.01524270703311,1.67318956434128,2.40082712102758
"cvd_ihd",418,2.01524355154513,1.6731900763371,2.40082837103563
"cvd_ihd",419,2.01524439605751,1.67319058833308,2.40082962104434
"cvd_ihd",420,2.01524524057025,1.67319110032922,2.4008308710537
"cvd_ihd",421,2.01524608508336,1.67319161232551,2.40083212106371
"cvd_ihd",422,2.01524692959682,1.67319212432196,2.40083337107437
"cvd_ihd",423,2.01524777411064,1.67319263631857,2.40083462108569
"cvd_ihd",424,2.01524861862482,1.67319314831534,2.40083587109765
"cvd_ihd",425,2.01524946313936,1.67319366031226,2.40083712111026
"cvd_ihd",426,2.01525030765426,1.67319417230933,2.40083837112353
"cvd_ihd",427,2.01525115216952,1.67319468430657,2.40083962113744
"cvd_ihd",428,2.01525199668514,1.67319519630396,2.40084087115201
"cvd_ihd",429,2.01525284120112,1.6731957083015,2.40084212116723
"cvd_ihd",430,2.01525368571746,1.67319622029921,2.40084337118309
"cvd_ihd",431,2.01525453023416,1.67319673229707,2.40084462119961
"cvd_ihd",432,2.01525537475123,1.67319724429509,2.40084587121678
"cvd_ihd",433,2.01525621926864,1.67319775629326,2.4008471212346
"cvd_ihd",434,2.01525706378642,1.67319826829159,2.40084837125307
"cvd_ihd",435,2.01525790830456,1.67319878029008,2.4008496212722
"cvd_ihd",436,2.01525875282306,1.67319929228872,2.40085087129197
"cvd_ihd",437,2.01525959734192,1.67319980428752,2.40085212131239
"cvd_ihd",438,2.01526044186114,1.67320031628648,2.40085337133347
"cvd_ihd",439,2.01526128638072,1.67320082828559,2.40085462135519
"cvd_ihd",440,2.01526213090066,1.67320134028486,2.40085587137757
"cvd_ihd",441,2.01526297542096,1.67320185228429,2.4008571214006
"cvd_ihd",442,2.01526381994162,1.67320236428387,2.40085837142427
"cvd_ihd",443,2.01526466446264,1.67320287628361,2.4008596214486
"cvd_ihd",444,2.01526550898401,1.67320338828351,2.40086087147358
"cvd_ihd",445,2.01526635350575,1.67320390028356,2.40086212149921
"cvd_ihd",446,2.01526719802785,1.67320441228377,2.4008633715255
"cvd_ihd",447,2.01526804255031,1.67320492428414,2.40086462155243
"cvd_ihd",448,2.01526888707312,1.67320543628466,2.40086587158001
"cvd_ihd",449,2.0152697315963,1.67320594828535,2.40086712160825
"cvd_ihd",450,2.01527057611984,1.67320646028618,2.40086837163713
"cvd_ihd",451,2.01527142064374,1.67320697228718,2.40086962166666
"cvd_ihd",452,2.01527226516799,1.67320748428833,2.40087087169685
"cvd_ihd",453,2.01527310969261,1.67320799628963,2.40087212172769
"cvd_ihd",454,2.01527395421759,1.6732085082911,2.40087337175918
"cvd_ihd",455,2.01527479874292,1.67320902029272,2.40087462179132
"cvd_ihd",456,2.01527564326862,1.67320953229449,2.40087587182411
"cvd_ihd",457,2.01527648779467,1.67321004429643,2.40087712185755
"cvd_ihd",458,2.01527733232109,1.67321055629852,2.40087837189164
"cvd_ihd",459,2.01527817684786,1.67321106830077,2.40087962192638
"cvd_ihd",460,2.015279021375,1.67321158030317,2.40088087196177
"cvd_ihd",461,2.0152798659025,1.67321209230573,2.40088212199782
"cvd_ihd",462,2.01528071043035,1.67321260430845,2.40088337203451
"cvd_ihd",463,2.01528155495857,1.67321311631132,2.40088462207186
"cvd_ihd",464,2.01528239948714,1.67321362831435,2.40088587210985
"cvd_ihd",465,2.01528324401608,1.67321414031754,2.4008871221485
"cvd_ihd",466,2.01528408854537,1.67321465232088,2.4008883721878
"cvd_ihd",467,2.01528493307503,1.67321516432438,2.40088962222775
"cvd_ihd",468,2.01528577760504,1.67321567632804,2.40089087226835
"cvd_ihd",469,2.01528662213541,1.67321618833185,2.4008921223096
"cvd_ihd",470,2.01528746666615,1.67321670033583,2.4008933723515
"cvd_ihd",471,2.01528831119724,1.67321721233995,2.40089462239405
"cvd_ihd",472,2.01528915572869,1.67321772434424,2.40089587243725
"cvd_ihd",473,2.01529000026051,1.67321823634868,2.40089712248111
"cvd_ihd",474,2.01529084479268,1.67321874835327,2.40089837252561
"cvd_ihd",475,2.01529168932522,1.67321926035803,2.40089962257077
"cvd_ihd",476,2.01529253385811,1.67321977236294,2.40090087261658
"cvd_ihd",477,2.01529337839136,1.673220284368,2.40090212266303
"cvd_ihd",478,2.01529422292497,1.67322079637323,2.40090337271014
"cvd_ihd",479,2.01529506745895,1.67322130837861,2.4009046227579
"cvd_ihd",480,2.01529591199328,1.67322182038415,2.40090587280631
"cvd_ihd",481,2.01529675652797,1.67322233238984,2.40090712285537
"cvd_ihd",482,2.01529760106302,1.67322284439569,2.40090837290508
"cvd_ihd",483,2.01529844559844,1.6732233564017,2.40090962295544
"cvd_ihd",484,2.01529929013421,1.67322386840786,2.40091087300646
"cvd_ihd",485,2.01530013467034,1.67322438041418,2.40091212305812
"cvd_ihd",486,2.01530097920683,1.67322489242066,2.40091337311044
"cvd_ihd",487,2.01530182374368,1.6732254044273,2.4009146231634
"cvd_ihd",488,2.01530266828089,1.67322591643409,2.40091587321702
"cvd_ihd",489,2.01530351281846,1.67322642844103,2.40091712327129
"cvd_ihd",490,2.0153043573564,1.67322694044814,2.40091837332621
"cvd_ihd",491,2.01530520189469,1.6732274524554,2.40091962338178
"cvd_ihd",492,2.01530604643334,1.67322796446282,2.400920873438
"cvd_ihd",493,2.01530689097235,1.67322847647039,2.40092212349486
"cvd_ihd",494,2.01530773551172,1.67322898847812,2.40092337355239
"cvd_ihd",495,2.01530858005145,1.67322950048601,2.40092462361056
"cvd_ihd",496,2.01530942459154,1.67323001249405,2.40092587366939
"cvd_ihd",497,2.01531026913199,1.67323052450225,2.40092712372886
"cvd_ihd",498,2.0153111136728,1.67323103651061,2.40092837378899
"cvd_ihd",499,2.01531195821397,1.67323154851913,2.40092962384976
"cvd_ihd",500,2.01531280275549,1.67323206052779,2.40093087391119
"cvd_ihd",501,2.01531364729738,1.67323257253662,2.40093212397327
"cvd_ihd",502,2.01531449183963,1.67323308454561,2.40093337403599
"cvd_ihd",503,2.01531533638224,1.67323359655475,2.40093462409937
"cvd_ihd",504,2.01531618092521,1.67323410856404,2.4009358741634
"cvd_ihd",505,2.01531702546854,1.6732346205735,2.40093712422808
"cvd_ihd",506,2.01531787001223,1.67323513258311,2.40093837429342
"cvd_ihd",507,2.01531871455627,1.67323564459288,2.4009396243594
"cvd_ihd",508,2.01531955910068,1.6732361566028,2.40094087442603
"cvd_ihd",509,2.01532040364545,1.67323666861288,2.40094212449332
"cvd_ihd",510,2.01532124819058,1.67323718062312,2.40094337456125
"cvd_ihd",511,2.01532209273607,1.67323769263351,2.40094462462984
"cvd_ihd",512,2.01532293728191,1.67323820464406,2.40094587469908
"cvd_ihd",513,2.01532378182812,1.67323871665477,2.40094712476896
"cvd_ihd",514,2.01532462637469,1.67323922866564,2.4009483748395
"cvd_ihd",515,2.01532547092161,1.67323974067666,2.40094962491069
"cvd_ihd",516,2.0153263154689,1.67324025268784,2.40095087498253
"cvd_ihd",517,2.01532716001655,1.67324076469917,2.40095212505502
"cvd_ihd",518,2.01532800456455,1.67324127671066,2.40095337512817
"cvd_ihd",519,2.01532884911292,1.67324178872231,2.40095462520196
"cvd_ihd",520,2.01532969366165,1.67324230073411,2.4009558752764
"cvd_ihd",521,2.01533053821073,1.67324281274607,2.4009571253515
"cvd_ihd",522,2.01533138276018,1.67324332475819,2.40095837542725
"cvd_ihd",523,2.01533222730999,1.67324383677047,2.40095962550364
"cvd_ihd",524,2.01533307186015,1.6732443487829,2.40096087558069
"cvd_ihd",525,2.01533391641068,1.67324486079548,2.40096212565839
"cvd_ihd",526,2.01533476096156,1.67324537280823,2.40096337573674
"cvd_ihd",527,2.01533560551281,1.67324588482113,2.40096462581574
"cvd_ihd",528,2.01533645006441,1.67324639683419,2.40096587589539
"cvd_ihd",529,2.01533729461638,1.6732469088474,2.40096712597569
"cvd_ihd",530,2.0153381391687,1.67324742086077,2.40096837605664
"cvd_ihd",531,2.01533898372139,1.6732479328743,2.40096962613825
"cvd_ihd",532,2.01533982827443,1.67324844488798,2.4009708762205
"cvd_ihd",533,2.01534067282784,1.67324895690182,2.40097212630341
"cvd_ihd",534,2.0153415173816,1.67324946891582,2.40097337638696
"cvd_ihd",535,2.01534236193572,1.67324998092998,2.40097462647117
"cvd_ihd",536,2.01534320649021,1.67325049294429,2.40097587655603
"cvd_ihd",537,2.01534405104505,1.67325100495876,2.40097712664154
"cvd_ihd",538,2.01534489560026,1.67325151697338,2.4009783767277
"cvd_ihd",539,2.01534574015582,1.67325202898816,2.40097962681451
"cvd_ihd",540,2.01534658471174,1.6732525410031,2.40098087690197
"cvd_ihd",541,2.01534742926802,1.67325305301819,2.40098212699008
"cvd_ihd",542,2.01534827382467,1.67325356503345,2.40098337707884
"cvd_ihd",543,2.01534911838167,1.67325407704885,2.40098462716826
"cvd_ihd",544,2.01534996293903,1.67325458906442,2.40098587725832
"cvd_ihd",545,2.01535080749676,1.67325510108014,2.40098712734904
"cvd_ihd",546,2.01535165205484,1.67325561309602,2.4009883774404
"cvd_ihd",547,2.01535249661328,1.67325612511205,2.40098962753242
"cvd_ihd",548,2.01535334117208,1.67325663712824,2.40099087762509
"cvd_ihd",549,2.01535418573124,1.67325714914459,2.40099212771841
"cvd_ihd",550,2.01535503029077,1.67325766116109,2.40099337781238
"cvd_ihd",551,2.01535587485065,1.67325817317776,2.400994627907
"cvd_ihd",552,2.01535671941089,1.67325868519457,2.40099587800227
"cvd_ihd",553,2.01535756397149,1.67325919721155,2.40099712809819
"cvd_ihd",554,2.01535840853245,1.67325970922868,2.40099837819477
"cvd_ihd",555,2.01535925309377,1.67326022124597,2.40099962829199
"cvd_ihd",556,2.01536009765545,1.67326073326341,2.40100087838987
"cvd_ihd",557,2.0153609422175,1.67326124528101,2.40100212848839
"cvd_ihd",558,2.0153617867799,1.67326175729877,2.40100337858757
"cvd_ihd",559,2.01536263134266,1.67326226931668,2.40100462868739
"cvd_ihd",560,2.01536347590578,1.67326278133476,2.40100587878788
"cvd_ihd",561,2.01536432046926,1.67326329335298,2.40100712888901
"cvd_ihd",562,2.0153651650331,1.67326380537137,2.40100837899079
"cvd_ihd",563,2.0153660095973,1.67326431738991,2.40100962909322
"cvd_ihd",564,2.01536685416186,1.67326482940861,2.4010108791963
"cvd_ihd",565,2.01536769872678,1.67326534142746,2.40101212930003
"cvd_ihd",566,2.01536854329206,1.67326585344647,2.40101337940442
"cvd_ihd",567,2.01536938785769,1.67326636546564,2.40101462950945
"cvd_ihd",568,2.01537023242369,1.67326687748497,2.40101587961514
"cvd_ihd",569,2.01537107699005,1.67326738950445,2.40101712972147
"cvd_ihd",570,2.01537192155677,1.67326790152409,2.40101837982846
"cvd_ihd",571,2.01537276612385,1.67326841354388,2.4010196299361
"cvd_ihd",572,2.01537361069129,1.67326892556383,2.40102088004439
"cvd_ihd",573,2.01537445525909,1.67326943758394,2.40102213015333
"cvd_ihd",574,2.01537529982725,1.67326994960421,2.40102338026292
"cvd_ihd",575,2.01537614439576,1.67327046162463,2.40102463037316
"cvd_ihd",576,2.01537698896464,1.67327097364521,2.40102588048406
"cvd_ihd",577,2.01537783353388,1.67327148566594,2.4010271305956
"cvd_ihd",578,2.01537867810348,1.67327199768683,2.40102838070779
"cvd_ihd",579,2.01537952267344,1.67327250970788,2.40102963082064
"cvd_ihd",580,2.01538036724375,1.67327302172909,2.40103088093414
"cvd_ihd",581,2.01538121181443,1.67327353375045,2.40103213104828
"cvd_ihd",582,2.01538205638547,1.67327404577197,2.40103338116308
"cvd_ihd",583,2.01538290095687,1.67327455779364,2.40103463127853
"cvd_ihd",584,2.01538374552862,1.67327506981547,2.40103588139463
"cvd_ihd",585,2.01538459010074,1.67327558183746,2.40103713151138
"cvd_ihd",586,2.01538543467322,1.67327609385961,2.40103838162878
"cvd_ihd",587,2.01538627924605,1.67327660588191,2.40103963174683
"cvd_ihd",588,2.01538712381925,1.67327711790437,2.40104088186554
"cvd_ihd",589,2.01538796839281,1.67327762992698,2.40104213198489
"cvd_ihd",590,2.01538881296672,1.67327814194975,2.40104338210489
"cvd_ihd",591,2.015389657541,1.67327865397268,2.40104463222555
"cvd_ihd",592,2.01539050211563,1.67327916599577,2.40104588234686
"cvd_ihd",593,2.01539134669063,1.67327967801901,2.40104713246882
"cvd_ihd",594,2.01539219126598,1.67328019004241,2.40104838259143
"cvd_ihd",595,2.0153930358417,1.67328070206596,2.40104963271468
"cvd_ihd",596,2.01539388041778,1.67328121408967,2.4010508828386
"cvd_ihd",597,2.01539472499421,1.67328172611354,2.40105213296316
"cvd_ihd",598,2.01539556957101,1.67328223813757,2.40105338308837
"cvd_ihd",599,2.01539641414816,1.67328275016175,2.40105463321423
"cvd_ihd",600,2.01539725872568,1.67328326218609,2.40105588334075
"cvd_ihd",601,2.01539810330355,1.67328377421058,2.40105713346791
"cvd_ihd",602,2.01539894788179,1.67328428623523,2.40105838359573
"cvd_ihd",603,2.01539979246038,1.67328479826004,2.40105963372419
"cvd_ihd",604,2.01540063703933,1.67328531028501,2.40106088385331
"cvd_ihd",605,2.01540148161865,1.67328582231013,2.40106213398308
"cvd_ihd",606,2.01540232619832,1.67328633433541,2.4010633841135
"cvd_ihd",607,2.01540317077836,1.67328684636084,2.40106463424457
"cvd_ihd",608,2.01540401535875,1.67328735838643,2.40106588437629
"cvd_ihd",609,2.0154048599395,1.67328787041218,2.40106713450866
"cvd_ihd",610,2.01540570452062,1.67328838243809,2.40106838464168
"cvd_ihd",611,2.01540654910209,1.67328889446415,2.40106963477536
"cvd_ihd",612,2.01540739368392,1.67328940649037,2.40107088490968
"cvd_ihd",613,2.01540823826611,1.67328991851674,2.40107213504466
"cvd_ihd",614,2.01540908284867,1.67329043054328,2.40107338518029
"cvd_ihd",615,2.01540992743158,1.67329094256996,2.40107463531656
"cvd_ihd",616,2.01541077201485,1.67329145459681,2.40107588545349
"cvd_ihd",617,2.01541161659849,1.67329196662381,2.40107713559107
"cvd_ihd",618,2.01541246118248,1.67329247865097,2.4010783857293
"cvd_ihd",619,2.01541330576683,1.67329299067829,2.40107963586818
"cvd_ihd",620,2.01541415035154,1.67329350270576,2.40108088600771
"cvd_ihd",621,2.01541499493661,1.67329401473339,2.40108213614789
"cvd_ihd",622,2.01541583952204,1.67329452676117,2.40108338628873
"cvd_ihd",623,2.01541668410784,1.67329503878911,2.40108463643021
"cvd_ihd",624,2.01541752869399,1.67329555081721,2.40108588657235
"cvd_ihd",625,2.0154183732805,1.67329606284547,2.40108713671513
"cvd_ihd",626,2.01541921786737,1.67329657487388,2.40108838685857
"cvd_ihd",627,2.0154200624546,1.67329708690245,2.40108963700266
"cvd_ihd",628,2.01542090704219,1.67329759893118,2.4010908871474
"cvd_ihd",629,2.01542175163014,1.67329811096006,2.40109213729279
"cvd_ihd",630,2.01542259621845,1.6732986229891,2.40109338743883
"cvd_ihd",631,2.01542344080712,1.67329913501829,2.40109463758552
"cvd_ihd",632,2.01542428539615,1.67329964704764,2.40109588773286
"cvd_ihd",633,2.01542512998555,1.67330015907715,2.40109713788086
"cvd_ihd",634,2.0154259745753,1.67330067110682,2.4010983880295
"cvd_ihd",635,2.0154268191654,1.67330118313664,2.40109963817879
"cvd_ihd",636,2.01542766375587,1.67330169516662,2.40110088832874
"cvd_ihd",637,2.01542850834671,1.67330220719676,2.40110213847934
"cvd_ihd",638,2.01542935293789,1.67330271922705,2.40110338863058
"cvd_ihd",639,2.01543019752944,1.6733032312575,2.40110463878248
"cvd_ihd",640,2.01543104212135,1.6733037432881,2.40110588893503
"cvd_ihd",641,2.01543188671362,1.67330425531887,2.40110713908824
"cvd_ihd",642,2.01543273130625,1.67330476734978,2.40110838924209
"cvd_ihd",643,2.01543357589924,1.67330527938086,2.40110963939659
"cvd_ihd",644,2.01543442049259,1.67330579141209,2.40111088955174
"cvd_ihd",645,2.0154352650863,1.67330630344348,2.40111213970755
"cvd_ihd",646,2.01543610968037,1.67330681547503,2.401113389864
"cvd_ihd",647,2.0154369542748,1.67330732750673,2.40111464002111
"cvd_ihd",648,2.01543779886958,1.67330783953859,2.40111589017887
"cvd_ihd",649,2.01543864346473,1.6733083515706,2.40111714033727
"cvd_ihd",650,2.01543948806024,1.67330886360278,2.40111839049633
"cvd_ihd",651,2.01544033265611,1.67330937563511,2.40111964065604
"cvd_ihd",652,2.01544117725234,1.67330988766759,2.4011208908164
"cvd_ihd",653,2.01544202184892,1.67331039970024,2.40112214097741
"cvd_ihd",654,2.01544286644587,1.67331091173303,2.40112339113907
"cvd_ihd",655,2.01544371104318,1.67331142376599,2.40112464130139
"cvd_ihd",656,2.01544455564084,1.6733119357991,2.40112589146435
"cvd_ihd",657,2.01544540023887,1.67331244783237,2.40112714162797
"cvd_ihd",658,2.01544624483726,1.6733129598658,2.40112839179223
"cvd_ihd",659,2.01544708943601,1.67331347189938,2.40112964195715
"cvd_ihd",660,2.01544793403511,1.67331398393312,2.40113089212272
"cvd_ihd",661,2.01544877863458,1.67331449596701,2.40113214228894
"cvd_ihd",662,2.01544962323441,1.67331500800107,2.4011333924558
"cvd_ihd",663,2.01545046783459,1.67331552003528,2.40113464262333
"cvd_ihd",664,2.01545131243514,1.67331603206964,2.4011358927915
"cvd_ihd",665,2.01545215703605,1.67331654410417,2.40113714296032
"cvd_ihd",666,2.01545300163731,1.67331705613884,2.40113839312979
"cvd_ihd",667,2.01545384623894,1.67331756817368,2.40113964329992
"cvd_ihd",668,2.01545469084092,1.67331808020867,2.40114089347069
"cvd_ihd",669,2.01545553544327,1.67331859224383,2.40114214364212
"cvd_ihd",670,2.01545638004597,1.67331910427913,2.4011433938142
"cvd_ihd",671,2.01545722464904,1.67331961631459,2.40114464398692
"cvd_ihd",672,2.01545806925247,1.67332012835021,2.4011458941603
"cvd_ihd",673,2.01545891385625,1.67332064038599,2.40114714433433
"cvd_ihd",674,2.01545975846039,1.67332115242192,2.40114839450901
"cvd_ihd",675,2.0154606030649,1.67332166445801,2.40114964468435
"cvd_ihd",676,2.01546144766976,1.67332217649426,2.40115089486033
"cvd_ihd",677,2.01546229227499,1.67332268853066,2.40115214503696
"cvd_ihd",678,2.01546313688057,1.67332320056722,2.40115339521424
"cvd_ihd",679,2.01546398148652,1.67332371260393,2.40115464539218
"cvd_ihd",680,2.01546482609282,1.67332422464081,2.40115589557076
"cvd_ihd",681,2.01546567069949,1.67332473667784,2.40115714575
"cvd_ihd",682,2.01546651530651,1.67332524871502,2.40115839592989
"cvd_ihd",683,2.01546735991389,1.67332576075237,2.40115964611043
"cvd_ihd",684,2.01546820452164,1.67332627278987,2.40116089629162
"cvd_ihd",685,2.01546904912974,1.67332678482752,2.40116214647346
"cvd_ihd",686,2.01546989373821,1.67332729686534,2.40116339665595
"cvd_ihd",687,2.01547073834703,1.67332780890331,2.40116464683909
"cvd_ihd",688,2.01547158295621,1.67332832094143,2.40116589702289
"cvd_ihd",689,2.01547242756575,1.67332883297972,2.40116714720733
"cvd_ihd",690,2.01547327217566,1.67332934501816,2.40116839739243
"cvd_ihd",691,2.01547411678592,1.67332985705675,2.40116964757817
"cvd_ihd",692,2.01547496139654,1.67333036909551,2.40117089776457
"cvd_ihd",693,2.01547580600753,1.67333088113442,2.40117214795162
"cvd_ihd",694,2.01547665061887,1.67333139317348,2.40117339813932
"cvd_ihd",695,2.01547749523057,1.67333190521271,2.40117464832767
"cvd_ihd",696,2.01547833984263,1.67333241725209,2.40117589851667
"cvd_ihd",697,2.01547918445505,1.67333292929162,2.40117714870632
"cvd_ihd",698,2.01548002906784,1.67333344133131,2.40117839889662
"cvd_ihd",699,2.01548087368098,1.67333395337116,2.40117964908757
"cvd_ihd",700,2.01548171829448,1.67333446541117,2.40118089927918
"cvd_ihd",701,2.01548256290834,1.67333497745133,2.40118214947143
"cvd_ihd",702,2.01548340752256,1.67333548949165,2.40118339966434
"cvd_ihd",703,2.01548425213714,1.67333600153213,2.4011846498579
"cvd_ihd",704,2.01548509675209,1.67333651357277,2.4011859000521
"cvd_ihd",705,2.01548594136739,1.67333702561355,2.40118715024696
"cvd_ihd",706,2.01548678598305,1.6733375376545,2.40118840044248
"cvd_ihd",707,2.01548763059907,1.6733380496956,2.40118965063863
"cvd_ihd",708,2.01548847521545,1.67333856173687,2.40119090083545
"cvd_ihd",709,2.01548931983219,1.67333907377828,2.40119215103291
"cvd_ihd",710,2.01549016444929,1.67333958581986,2.40119340123102
"cvd_ihd",711,2.01549100906675,1.67334009786159,2.40119465142978
"cvd_ihd",712,2.01549185368457,1.67334060990347,2.4011959016292
"cvd_ihd",713,2.01549269830275,1.67334112194551,2.40119715182927
"cvd_ihd",714,2.01549354292129,1.67334163398772,2.40119840202999
"cvd_ihd",715,2.01549438754019,1.67334214603007,2.40119965223136
"cvd_ihd",716,2.01549523215945,1.67334265807259,2.40120090243337
"cvd_ihd",717,2.01549607677907,1.67334317011526,2.40120215263605
"cvd_ihd",718,2.01549692139905,1.67334368215808,2.40120340283937
"cvd_ihd",719,2.01549776601939,1.67334419420107,2.40120465304334
"cvd_ihd",720,2.01549861064009,1.67334470624421,2.40120590324796
"cvd_ihd",721,2.01549945526115,1.6733452182875,2.40120715345323
"cvd_ihd",722,2.01550029988257,1.67334573033096,2.40120840365916
"cvd_ihd",723,2.01550114450435,1.67334624237457,2.40120965386573
"cvd_ihd",724,2.01550198912649,1.67334675441834,2.40121090407296
"cvd_ihd",725,2.01550283374898,1.67334726646226,2.40121215428084
"cvd_ihd",726,2.01550367837184,1.67334777850634,2.40121340448937
"cvd_ihd",727,2.01550452299506,1.67334829055058,2.40121465469854
"cvd_ihd",728,2.01550536761864,1.67334880259497,2.40121590490838
"cvd_ihd",729,2.01550621224258,1.67334931463952,2.40121715511886
"cvd_ihd",730,2.01550705686688,1.67334982668423,2.40121840532999
"cvd_ihd",731,2.01550790149153,1.67335033872909,2.40121965554177
"cvd_ihd",732,2.01550874611655,1.67335085077411,2.40122090575421
"cvd_ihd",733,2.01550959074193,1.67335136281929,2.40122215596729
"cvd_ihd",734,2.01551043536767,1.67335187486462,2.40122340618103
"cvd_ihd",735,2.01551127999377,1.67335238691012,2.40122465639541
"cvd_ihd",736,2.01551212462022,1.67335289895576,2.40122590661045
"cvd_ihd",737,2.01551296924704,1.67335341100157,2.40122715682614
"cvd_ihd",738,2.01551381387422,1.67335392304753,2.40122840704248
"cvd_ihd",739,2.01551465850175,1.67335443509364,2.40122965725947
"cvd_ihd",740,2.01551550312965,1.67335494713992,2.40123090747711
"cvd_ihd",741,2.01551634775791,1.67335545918635,2.4012321576954
"cvd_ihd",742,2.01551719238653,1.67335597123294,2.40123340791435
"cvd_ihd",743,2.0155180370155,1.67335648327968,2.40123465813394
"cvd_ihd",744,2.01551888164484,1.67335699532658,2.40123590835419
"cvd_ihd",745,2.01551972627453,1.67335750737364,2.40123715857508
"cvd_ihd",746,2.01552057090459,1.67335801942085,2.40123840879663
"cvd_ihd",747,2.01552141553501,1.67335853146822,2.40123965901883
"cvd_ihd",748,2.01552226016578,1.67335904351575,2.40124090924168
"cvd_ihd",749,2.01552310479692,1.67335955556344,2.40124215946518
"cvd_ihd",750,2.01552394942842,1.67336006761128,2.40124340968933
"cvd_ihd",751,2.01552479406027,1.67336057965927,2.40124465991413
"cvd_ihd",752,2.01552563869249,1.67336109170743,2.40124591013958
"cvd_ihd",753,2.01552648332506,1.67336160375574,2.40124716036568
"cvd_ihd",754,2.015527327958,1.67336211580421,2.40124841059244
"cvd_ihd",755,2.01552817259129,1.67336262785283,2.40124966081985
"cvd_ihd",756,2.01552901722495,1.67336313990161,2.40125091104791
